<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.30	12:00:00	1.10749	1.10855	1.10746	1.10828	3500	0	9
2024.08.30	13:00:00	1.10828	1.10843	1.10745	1.10793	3564	0	9
2024.08.30	14:00:00	1.10792	1.10882	1.10782	1.10814	3128	0	9
2024.08.30	15:00:00	1.10816	1.10880	1.10577	1.10678	6951	0	9
2024.08.30	16:00:00	1.10679	1.10758	1.10538	1.10721	7399	0	9
2024.08.30	17:00:00	1.10721	1.10803	1.10618	1.10687	9336	0	9
2024.08.30	18:00:00	1.10686	1.10720	1.10529	1.10597	6080	0	9
2024.08.30	19:00:00	1.10598	1.10598	1.10438	1.10495	5092	0	9
2024.08.30	20:00:00	1.10496	1.10567	1.10482	1.10524	3362	0	9
2024.08.30	21:00:00	1.10524	1.10563	1.10495	1.10522	2789	0	9
2024.08.30	22:00:00	1.10519	1.10548	1.10472	1.10526	4380	0	9
2024.08.30	23:00:00	1.10526	1.10552	1.10468	1.10468	1646	0	9
2024.09.02	00:00:00	1.10450	1.10486	1.10450	1.10484	150	0	21
2024.09.02	01:00:00	1.10484	1.10495	1.10442	1.10458	448	0	9
2024.09.02	02:00:00	1.10458	1.10472	1.10441	1.10446	1242	0	9
2024.09.02	03:00:00	1.10445	1.10558	1.10419	1.10534	1957	0	9
2024.09.02	04:00:00	1.10534	1.10556	1.10501	1.10514	2096	0	9
2024.09.02	05:00:00	1.10514	1.10537	1.10457	1.10514	2141	0	9
2024.09.02	06:00:00	1.10514	1.10554	1.10485	1.10485	1398	0	9
2024.09.02	07:00:00	1.10485	1.10485	1.10438	1.10484	1094	0	9
2024.09.02	08:00:00	1.10485	1.10565	1.10453	1.10551	1278	0	9
2024.09.02	09:00:00	1.10551	1.10702	1.10547	1.10658	2892	0	9
2024.09.02	10:00:00	1.10657	1.10687	1.10558	1.10666	4496	0	9
2024.09.02	11:00:00	1.10665	1.10774	1.10640	1.10674	4260	0	9
2024.09.02	12:00:00	1.10674	1.10728	1.10634	1.10690	3367	0	9
2024.09.02	13:00:00	1.10690	1.10705	1.10612	1.10663	2787	0	9
2024.09.02	14:00:00	1.10663	1.10689	1.10596	1.10596	3086	0	9
2024.09.02	15:00:00	1.10596	1.10714	1.10583	1.10678	3390	0	9
2024.09.02	16:00:00	1.10680	1.10719	1.10662	1.10677	3519	0	9
2024.09.02	17:00:00	1.10677	1.10715	1.10600	1.10690	3345	0	9
2024.09.02	18:00:00	1.10689	1.10708	1.10638	1.10678	1651	0	9
2024.09.02	19:00:00	1.10677	1.10682	1.10624	1.10658	1077	0	9
2024.09.02	20:00:00	1.10658	1.10687	1.10658	1.10686	223	0	9
2024.09.02	21:00:00	1.10686	1.10714	1.10684	1.10709	230	0	9
2024.09.02	22:00:00	1.10708	1.10727	1.10706	1.10722	230	0	9
2024.09.02	23:00:00	1.10722	1.10724	1.10706	1.10718	245	0	9
2024.09.03	00:00:00	1.10705	1.10716	1.10665	1.10696	240	0	27
2024.09.03	01:00:00	1.10696	1.10722	1.10665	1.10666	342	0	9
2024.09.03	02:00:00	1.10666	1.10682	1.10645	1.10673	662	0	9
2024.09.03	03:00:00	1.10672	1.10687	1.10589	1.10604	2326	0	9
2024.09.03	04:00:00	1.10604	1.10682	1.10600	1.10669	2432	0	9
2024.09.03	05:00:00	1.10669	1.10702	1.10628	1.10637	1705	0	9
2024.09.03	06:00:00	1.10636	1.10636	1.10573	1.10580	1852	0	9
2024.09.03	07:00:00	1.10580	1.10588	1.10539	1.10541	2175	0	9
2024.09.03	08:00:00	1.10540	1.10599	1.10539	1.10595	2082	0	9
2024.09.03	09:00:00	1.10593	1.10615	1.10510	1.10614	3661	0	9
2024.09.03	10:00:00	1.10615	1.10677	1.10554	1.10559	4955	0	9
2024.09.03	11:00:00	1.10559	1.10596	1.10480	1.10484	5307	0	9
2024.09.03	12:00:00	1.10485	1.10506	1.10341	1.10400	4971	0	9
2024.09.03	13:00:00	1.10400	1.10417	1.10331	1.10357	4545	0	9
2024.09.03	14:00:00	1.10356	1.10429	1.10337	1.10363	4081	0	9
2024.09.03	15:00:00	1.10363	1.10527	1.10334	1.10478	5136	0	9
2024.09.03	16:00:00	1.10480	1.10633	1.10480	1.10604	7147	0	9
2024.09.03	17:00:00	1.10591	1.10687	1.10370	1.10423	11444	0	9
2024.09.03	18:00:00	1.10423	1.10445	1.10359	1.10423	5153	0	9
2024.09.03	19:00:00	1.10423	1.10472	1.10379	1.10392	3910	0	9
2024.09.03	20:00:00	1.10391	1.10399	1.10263	1.10279	3150	0	9
2024.09.03	21:00:00	1.10279	1.10392	1.10264	1.10380	3232	0	9
2024.09.03	22:00:00	1.10380	1.10421	1.10373	1.10417	3135	0	9
2024.09.03	23:00:00	1.10417	1.10438	1.10396	1.10422	1201	0	9
2024.09.04	00:00:00	1.10422	1.10444	1.10374	1.10444	468	0	23
2024.09.04	01:00:00	1.10444	1.10468	1.10387	1.10456	740	0	9
2024.09.04	02:00:00	1.10456	1.10505	1.10451	1.10485	1237	0	9
2024.09.04	03:00:00	1.10482	1.10514	1.10463	1.10480	3235	0	9
2024.09.04	04:00:00	1.10480	1.10562	1.10476	1.10530	2652	0	9
2024.09.04	05:00:00	1.10531	1.10562	1.10494	1.10524	1755	0	9
2024.09.04	06:00:00	1.10525	1.10551	1.10502	1.10539	1177	0	9
2024.09.04	07:00:00	1.10538	1.10571	1.10535	1.10562	1096	0	9
2024.09.04	08:00:00	1.10562	1.10599	1.10545	1.10577	1567	0	9
2024.09.04	09:00:00	1.10578	1.10578	1.10473	1.10532	3367	0	9
2024.09.04	10:00:00	1.10532	1.10629	1.10467	1.10559	5630	0	9
2024.09.04	11:00:00	1.10559	1.10588	1.10496	1.10516	3548	0	9
2024.09.04	12:00:00	1.10519	1.10586	1.10501	1.10532	3084	0	9
2024.09.04	13:00:00	1.10532	1.10559	1.10499	1.10530	2563	0	9
2024.09.04	14:00:00	1.10530	1.10539	1.10427	1.10502	3003	0	9
2024.09.04	15:00:00	1.10504	1.10526	1.10399	1.10525	4279	0	9
2024.09.04	16:00:00	1.10525	1.10592	1.10499	1.10571	4847	0	9
2024.09.04	17:00:00	1.10575	1.10951	1.10570	1.10897	8997	0	9
2024.09.04	18:00:00	1.10897	1.10918	1.10763	1.10808	4236	0	9
2024.09.04	19:00:00	1.10808	1.10866	1.10757	1.10844	2782	0	9
2024.09.04	20:00:00	1.10844	1.10861	1.10658	1.10662	2174	0	9
2024.09.04	21:00:00	1.10662	1.10767	1.10652	1.10760	2683	0	9
2024.09.04	22:00:00	1.10760	1.10825	1.10748	1.10781	2655	0	9
2024.09.04	23:00:00	1.10782	1.10835	1.10754	1.10824	1683	0	9
2024.09.05	00:00:00	1.10821	1.10825	1.10807	1.10819	227	0	22
2024.09.05	01:00:00	1.10820	1.10857	1.10820	1.10848	576	0	10
2024.09.05	02:00:00	1.10850	1.10852	1.10787	1.10799	1233	0	9
2024.09.05	03:00:00	1.10799	1.10818	1.10756	1.10791	2004	0	9
2024.09.05	04:00:00	1.10791	1.10854	1.10773	1.10788	2335	0	9
2024.09.05	05:00:00	1.10787	1.10834	1.10782	1.10797	1355	0	9
2024.09.05	06:00:00	1.10798	1.10798	1.10761	1.10770	970	0	9
2024.09.05	07:00:00	1.10770	1.10777	1.10747	1.10770	779	0	9
2024.09.05	08:00:00	1.10770	1.10806	1.10765	1.10800	1166	0	9
2024.09.05	09:00:00	1.10800	1.10883	1.10796	1.10837	3482	0	9
2024.09.05	10:00:00	1.10837	1.10903	1.10796	1.10872	4575	0	9
2024.09.05	11:00:00	1.10871	1.11001	1.10840	1.10989	3965	0	9
2024.09.05	12:00:00	1.10989	1.11005	1.10927	1.10945	3036	0	9
2024.09.05	13:00:00	1.10945	1.10995	1.10921	1.10988	2088	0	9
2024.09.05	14:00:00	1.10988	1.11081	1.10929	1.10951	2552	0	9
2024.09.05	15:00:00	1.10954	1.11197	1.10870	1.10922	7460	0	9
2024.09.05	16:00:00	1.10922	1.11083	1.10904	1.11051	6300	0	9
2024.09.05	17:00:00	1.11043	1.11045	1.10762	1.10796	8686	0	9
2024.09.05	18:00:00	1.10794	1.10957	1.10780	1.10953	5182	0	9
2024.09.05	19:00:00	1.10952	1.11053	1.10952	1.11009	3775	0	9
2024.09.05	20:00:00	1.11009	1.11072	1.10995	1.11066	2825	0	9
2024.09.05	21:00:00	1.11067	1.11132	1.11023	1.11040	1918	0	9
2024.09.05	22:00:00	1.11040	1.11076	1.11027	1.11036	2060	0	9
2024.09.05	23:00:00	1.11036	1.11110	1.11036	1.11104	899	0	9
2024.09.06	00:00:00	1.11108	1.11110	1.11079	1.11079	74	0	24
2024.09.06	01:00:00	1.11079	1.11103	1.11078	1.11095	374	0	9
2024.09.06	02:00:00	1.11096	1.11123	1.11085	1.11109	692	0	9
2024.09.06	03:00:00	1.11109	1.11145	1.11094	1.11132	1461	0	9
2024.09.06	04:00:00	1.11132	1.11139	1.11097	1.11106	1164	0	9
2024.09.06	05:00:00	1.11106	1.11127	1.11092	1.11110	864	0	9
2024.09.06	06:00:00	1.11110	1.11161	1.11108	1.11151	896	0	9
2024.09.06	07:00:00	1.11150	1.11175	1.11137	1.11158	907	0	9
2024.09.06	08:00:00	1.11158	1.11185	1.11138	1.11168	1357	0	9
2024.09.06	09:00:00	1.11170	1.11209	1.11139	1.11206	2221	0	9
2024.09.06	10:00:00	1.11206	1.11206	1.11108	1.11158	3415	0	9
2024.09.06	11:00:00	1.11157	1.11207	1.11129	1.11173	3623	0	9
2024.09.06	12:00:00	1.11173	1.11173	1.11074	1.11133	2791	0	9
2024.09.06	13:00:00	1.11132	1.11138	1.11068	1.11073	2555	0	9
2024.09.06	14:00:00	1.11073	1.11097	1.11025	1.11070	3227	0	9
2024.09.06	15:00:00	1.11070	1.11556	1.10794	1.11209	12978	0	9
2024.09.06	16:00:00	1.11210	1.11256	1.10656	1.10832	13008	0	9
2024.09.06	17:00:00	1.10834	1.11131	1.10731	1.11018	12459	0	9
2024.09.06	18:00:00	1.11020	1.11352	1.10831	1.10857	14497	0	9
2024.09.06	19:00:00	1.10854	1.10856	1.10697	1.10767	6104	0	9
2024.09.06	20:00:00	1.10768	1.10893	1.10696	1.10847	4942	0	9
2024.09.06	21:00:00	1.10847	1.10869	1.10781	1.10861	4579	0	9
2024.09.06	22:00:00	1.10861	1.10895	1.10822	1.10885	3150	0	9
2024.09.06	23:00:00	1.10886	1.10888	1.10839	1.10841	1797	0	9
2024.09.09	00:00:00	1.10765	1.10832	1.10765	1.10825	170	0	26
2024.09.09	01:00:00	1.10825	1.10904	1.10820	1.10866	914	0	9
2024.09.09	02:00:00	1.10869	1.10908	1.10864	1.10867	1924	0	9
2024.09.09	03:00:00	1.10866	1.10911	1.10824	1.10831	2605	0	9
2024.09.09	04:00:00	1.10830	1.10910	1.10812	1.10821	2799	0	9
2024.09.09	05:00:00	1.10820	1.10831	1.10804	1.10806	1432	0	9
2024.09.09	06:00:00	1.10805	1.10817	1.10786	1.10797	1233	0	9
2024.09.09	07:00:00	1.10797	1.10802	1.10745	1.10756	1466	0	9
2024.09.09	08:00:00	1.10756	1.10758	1.10688	1.10689	1435	0	9
2024.09.09	09:00:00	1.10690	1.10717	1.10605	1.10646	3247	0	9
2024.09.09	10:00:00	1.10645	1.10662	1.10549	1.10591	4696	0	9
2024.09.09	11:00:00	1.10591	1.10624	1.10455	1.10476	4123	0	9
2024.09.09	12:00:00	1.10475	1.10591	1.10456	1.10561	3479	0	9
2024.09.09	13:00:00	1.10561	1.10566	1.10369	1.10402	3177	0	9
2024.09.09	14:00:00	1.10402	1.10450	1.10356	1.10448	2881	0	9
2024.09.09	15:00:00	1.10445	1.10489	1.10380	1.10396	4207	0	9
2024.09.09	16:00:00	1.10395	1.10521	1.10393	1.10469	4125	0	9
2024.09.09	17:00:00	1.10469	1.10472	1.10340	1.10421	5166	0	9
2024.09.09	18:00:00	1.10420	1.10447	1.10353	1.10414	4184	0	9
2024.09.09	19:00:00	1.10414	1.10509	1.10414	1.10487	3128	0	9
2024.09.09	20:00:00	1.10487	1.10537	1.10435	1.10436	3424	0	9
2024.09.09	21:00:00	1.10436	1.10463	1.10415	1.10428	2256	0	9
2024.09.09	22:00:00	1.10428	1.10430	1.10375	1.10382	2174	0	9
2024.09.09	23:00:00	1.10382	1.10392	1.10332	1.10338	1354	0	9
2024.09.10	00:00:00	1.10335	1.10367	1.10324	1.10363	289	0	21
2024.09.10	01:00:00	1.10365	1.10395	1.10345	1.10376	429	0	9
2024.09.10	02:00:00	1.10376	1.10382	1.10344	1.10352	714	0	9
2024.09.10	03:00:00	1.10352	1.10353	1.10281	1.10307	1944	0	9
2024.09.10	04:00:00	1.10307	1.10355	1.10305	1.10347	1573	0	9
2024.09.10	05:00:00	1.10347	1.10361	1.10326	1.10347	1133	0	9
2024.09.10	06:00:00	1.10347	1.10390	1.10347	1.10383	1058	0	9
2024.09.10	07:00:00	1.10384	1.10405	1.10360	1.10401	853	0	9
2024.09.10	08:00:00	1.10399	1.10426	1.10381	1.10394	1095	0	9
2024.09.10	09:00:00	1.10395	1.10496	1.10337	1.10495	3393	0	9
2024.09.10	10:00:00	1.10495	1.10495	1.10370	1.10371	4570	0	9
2024.09.10	11:00:00	1.10370	1.10399	1.10335	1.10377	3173	0	9
2024.09.10	12:00:00	1.10377	1.10422	1.10323	1.10384	2912	0	9
2024.09.10	13:00:00	1.10385	1.10418	1.10337	1.10404	2465	0	9
2024.09.10	14:00:00	1.10406	1.10438	1.10265	1.10312	3275	0	9
2024.09.10	15:00:00	1.10312	1.10367	1.10265	1.10299	4810	0	9
2024.09.10	16:00:00	1.10299	1.10348	1.10174	1.10195	5798	0	9
2024.09.10	17:00:00	1.10195	1.10235	1.10150	1.10186	5831	0	9
2024.09.10	18:00:00	1.10186	1.10273	1.10174	1.10250	4140	0	9
2024.09.10	19:00:00	1.10250	1.10288	1.10225	1.10267	3564	0	9
2024.09.10	20:00:00	1.10266	1.10277	1.10225	1.10229	2404	0	9
2024.09.10	21:00:00	1.10229	1.10271	1.10206	1.10244	1771	0	9
2024.09.10	22:00:00	1.10244	1.10276	1.10221	1.10267	2076	0	9
2024.09.10	23:00:00	1.10268	1.10269	1.10177	1.10194	1184	0	9
2024.09.11	00:00:00	1.10192	1.10192	1.10185	1.10187	79	0	24
2024.09.11	01:00:00	1.10187	1.10210	1.10186	1.10199	438	0	9
2024.09.11	02:00:00	1.10199	1.10236	1.10192	1.10201	749	0	9
2024.09.11	03:00:00	1.10201	1.10227	1.10167	1.10201	2177	0	9
2024.09.11	04:00:00	1.10201	1.10401	1.10183	1.10366	3196	0	9
2024.09.11	05:00:00	1.10367	1.10444	1.10327	1.10331	2848	0	9
2024.09.11	06:00:00	1.10331	1.10426	1.10316	1.10385	1707	0	9
2024.09.11	07:00:00	1.10385	1.10471	1.10380	1.10465	1847	0	9
2024.09.11	08:00:00	1.10465	1.10514	1.10424	1.10437	2335	0	9
2024.09.11	09:00:00	1.10437	1.10491	1.10407	1.10451	3516	0	9
2024.09.11	10:00:00	1.10451	1.10520	1.10403	1.10411	4779	0	9
2024.09.11	11:00:00	1.10412	1.10479	1.10365	1.10437	3899	0	9
2024.09.11	12:00:00	1.10437	1.10489	1.10419	1.10420	3053	0	9
2024.09.11	13:00:00	1.10420	1.10490	1.10385	1.10486	2856	0	9
2024.09.11	14:00:00	1.10486	1.10548	1.10426	1.10436	3577	0	9
2024.09.11	15:00:00	1.10435	1.10489	1.10033	1.10162	12130	0	9
2024.09.11	16:00:00	1.10162	1.10262	1.10096	1.10129	9485	0	9
2024.09.11	17:00:00	1.10129	1.10153	1.10019	1.10102	9653	0	9
2024.09.11	18:00:00	1.10103	1.10167	1.10076	1.10119	6673	0	9
2024.09.11	19:00:00	1.10119	1.10177	1.10098	1.10159	4913	0	9
2024.09.11	20:00:00	1.10159	1.10209	1.10150	1.10184	4824	0	9
2024.09.11	21:00:00	1.10184	1.10227	1.10179	1.10181	4421	0	9
2024.09.11	22:00:00	1.10181	1.10265	1.10159	1.10174	3255	0	9
2024.09.11	23:00:00	1.10174	1.10180	1.10106	1.10108	1151	0	9
2024.09.12	00:00:00	1.10111	1.10138	1.10111	1.10123	199	0	21
2024.09.12	01:00:00	1.10123	1.10145	1.10112	1.10123	439	0	9
2024.09.12	02:00:00	1.10123	1.10129	1.10101	1.10101	779	0	9
2024.09.12	03:00:00	1.10101	1.10117	1.10060	1.10067	1895	0	9
2024.09.12	04:00:00	1.10067	1.10128	1.10064	1.10110	2013	0	9
2024.09.12	05:00:00	1.10111	1.10123	1.10075	1.10096	1790	0	9
2024.09.12	06:00:00	1.10096	1.10141	1.10096	1.10136	1235	0	9
2024.09.12	07:00:00	1.10136	1.10168	1.10136	1.10163	799	0	9
2024.09.12	08:00:00	1.10163	1.10219	1.10150	1.10218	1230	0	9
2024.09.12	09:00:00	1.10219	1.10239	1.10077	1.10080	2631	0	9
2024.09.12	10:00:00	1.10080	1.10157	1.10060	1.10076	4295	0	9
2024.09.12	11:00:00	1.10076	1.10218	1.10055	1.10154	3814	0	9
2024.09.12	12:00:00	1.10155	1.10201	1.10127	1.10146	2893	0	9
2024.09.12	13:00:00	1.10146	1.10233	1.10145	1.10217	2595	0	9
2024.09.12	14:00:00	1.10217	1.10234	1.10129	1.10137	2069	0	9
2024.09.12	15:00:00	1.10137	1.10326	1.10094	1.10250	9629	0	9
2024.09.12	16:00:00	1.10252	1.10408	1.10247	1.10367	7463	0	9
2024.09.12	17:00:00	1.10367	1.10471	1.10296	1.10399	5754	0	9
2024.09.12	18:00:00	1.10399	1.10426	1.10308	1.10399	3416	0	9
2024.09.12	19:00:00	1.10400	1.10480	1.10369	1.10461	2783	0	9
2024.09.12	20:00:00	1.10460	1.10567	1.10424	1.10563	3590	0	9
2024.09.12	21:00:00	1.10563	1.10622	1.10511	1.10607	3724	0	9
2024.09.12	22:00:00	1.10607	1.10716	1.10598	1.10702	3447	0	9
2024.09.12	23:00:00	1.10702	1.10750	1.10683	1.10740	1718	0	9
2024.09.13	00:00:00	1.10736	1.10738	1.10711	1.10733	101	0	21
2024.09.13	01:00:00	1.10733	1.10744	1.10698	1.10718	668	0	9
2024.09.13	02:00:00	1.10718	1.10791	1.10715	1.10789	922	0	9
2024.09.13	03:00:00	1.10789	1.10873	1.10775	1.10870	2065	0	9
2024.09.13	04:00:00	1.10870	1.10890	1.10803	1.10816	1987	0	9
2024.09.13	05:00:00	1.10816	1.10898	1.10792	1.10867	2135	0	9
2024.09.13	06:00:00	1.10867	1.10901	1.10839	1.10869	1563	0	9
2024.09.13	07:00:00	1.10869	1.10882	1.10839	1.10843	1020	0	9
2024.09.13	08:00:00	1.10843	1.10862	1.10815	1.10828	1501	0	9
2024.09.13	09:00:00	1.10826	1.10845	1.10745	1.10789	3041	0	9
2024.09.13	10:00:00	1.10789	1.10942	1.10730	1.10923	4275	0	9
2024.09.13	11:00:00	1.10923	1.10938	1.10859	1.10926	3163	0	9
2024.09.13	12:00:00	1.10927	1.11007	1.10882	1.10918	3056	0	9
2024.09.13	13:00:00	1.10917	1.10973	1.10867	1.10905	3214	0	9
2024.09.13	14:00:00	1.10904	1.10930	1.10811	1.10841	3201	0	9
2024.09.13	15:00:00	1.10840	1.10934	1.10791	1.10929	4335	0	9
2024.09.13	16:00:00	1.10929	1.11018	1.10878	1.10942	5749	0	9
2024.09.13	17:00:00	1.10942	1.10954	1.10843	1.10889	6867	0	9
2024.09.13	18:00:00	1.10889	1.10917	1.10819	1.10844	3836	0	9
2024.09.13	19:00:00	1.10844	1.10850	1.10768	1.10838	3010	0	9
2024.09.13	20:00:00	1.10838	1.10859	1.10801	1.10815	1880	0	9
2024.09.13	21:00:00	1.10815	1.10845	1.10765	1.10779	1986	0	9
2024.09.13	22:00:00	1.10779	1.10812	1.10759	1.10778	1793	0	9
2024.09.13	23:00:00	1.10778	1.10783	1.10722	1.10733	862	0	9
2024.09.16	00:00:00	1.10761	1.10774	1.10741	1.10745	322	0	28
2024.09.16	01:00:00	1.10745	1.10872	1.10743	1.10866	949	0	9
2024.09.16	02:00:00	1.10868	1.10895	1.10849	1.10874	1084	0	9
2024.09.16	03:00:00	1.10874	1.10924	1.10871	1.10894	1932	0	9
2024.09.16	04:00:00	1.10894	1.10925	1.10874	1.10877	1540	0	9
2024.09.16	05:00:00	1.10877	1.10911	1.10866	1.10891	1366	0	9
2024.09.16	06:00:00	1.10891	1.11047	1.10879	1.11039	2132	0	9
2024.09.16	07:00:00	1.11039	1.11048	1.10967	1.10971	1546	0	9
2024.09.16	08:00:00	1.10971	1.10994	1.10955	1.10982	1192	0	9
2024.09.16	09:00:00	1.10982	1.11157	1.10974	1.11144	2849	0	9
2024.09.16	10:00:00	1.11144	1.11198	1.11094	1.11149	3314	0	9
2024.09.16	11:00:00	1.11148	1.11261	1.11138	1.11227	3097	0	9
2024.09.16	12:00:00	1.11227	1.11292	1.11180	1.11205	3357	0	9
2024.09.16	13:00:00	1.11206	1.11283	1.11200	1.11219	2998	0	9
2024.09.16	14:00:00	1.11219	1.11257	1.11158	1.11235	3053	0	9
2024.09.16	15:00:00	1.11236	1.11328	1.11165	1.11249	4834	0	9
2024.09.16	16:00:00	1.11248	1.11374	1.11227	1.11294	5876	0	9
2024.09.16	17:00:00	1.11295	1.11306	1.11181	1.11238	5147	0	9
2024.09.16	18:00:00	1.11238	1.11243	1.11165	1.11225	3974	0	9
2024.09.16	19:00:00	1.11225	1.11300	1.11195	1.11289	3736	0	9
2024.09.16	20:00:00	1.11289	1.11301	1.11161	1.11234	2669	0	9
2024.09.16	21:00:00	1.11234	1.11244	1.11197	1.11207	2997	0	9
2024.09.16	22:00:00	1.11207	1.11297	1.11186	1.11290	2361	0	9
2024.09.16	23:00:00	1.11290	1.11333	1.11280	1.11325	1225	0	9
2024.09.17	00:00:00	1.11323	1.11323	1.11298	1.11310	204	0	23
2024.09.17	01:00:00	1.11310	1.11310	1.11267	1.11274	550	0	9
2024.09.17	02:00:00	1.11276	1.11300	1.11232	1.11290	1131	0	9
2024.09.17	03:00:00	1.11291	1.11312	1.11219	1.11230	2251	0	9
2024.09.17	04:00:00	1.11228	1.11296	1.11225	1.11277	1996	0	9
2024.09.17	05:00:00	1.11277	1.11297	1.11248	1.11270	1330	0	9
2024.09.17	06:00:00	1.11271	1.11283	1.11226	1.11238	1139	0	9
2024.09.17	07:00:00	1.11238	1.11245	1.11217	1.11243	1069	0	9
2024.09.17	08:00:00	1.11243	1.11289	1.11219	1.11267	1098	0	9
2024.09.17	09:00:00	1.11268	1.11333	1.11208	1.11208	2355	0	9
2024.09.17	10:00:00	1.11208	1.11377	1.11157	1.11362	4056	0	9
2024.09.17	11:00:00	1.11360	1.11461	1.11329	1.11446	2791	0	9
2024.09.17	12:00:00	1.11446	1.11446	1.11346	1.11380	2985	0	9
2024.09.17	13:00:00	1.11380	1.11397	1.11316	1.11343	2582	0	9
2024.09.17	14:00:00	1.11343	1.11427	1.11301	1.11385	3009	0	9
2024.09.17	15:00:00	1.11387	1.11437	1.11178	1.11248	9671	0	9
2024.09.17	16:00:00	1.11248	1.11278	1.11117	1.11131	8321	0	9
